CO CO CO 0.141 4.5 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CO OH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CO H2O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CO O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CO CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CO COOH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO OH CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO OH OH 0.21 3.675 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO OH H2O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO OH O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO OH CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO OH COOH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO H2O CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO H2O OH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO H2O H2O 0.025 4.1 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO H2O O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO H2O CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO H2O COOH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO O CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO O OH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO O H2O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO O O 0.26 3.655 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO O CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO O COOH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CH2 CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CH2 OH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CH2 H2O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CH2 O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CH2 CH2 0.100757133742 4.79 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO CH2 COOH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO COOH CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO COOH OH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO COOH H2O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO COOH O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO COOH CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
CO COOH COOH 0.21 3.675 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH CO CO 0.21 3.675 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH CO OH 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH CO H2O 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH CO O 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH CO CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH CO COOH 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH OH CO 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH OH OH 0.6 2.2 1.8 10.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH OH H2O 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH OH O 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH OH CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH OH COOH 0.6 0.0 1.8 10.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH H2O CO 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH H2O OH 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH H2O H2O 0.8 2.6 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH H2O O 0.8 0.0 1.8 4.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH H2O CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH H2O COOH 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH O CO 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH O OH 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH O H2O 0.8 0.0 1.8 4.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH O O 1.0 2.05 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH O CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH O COOH 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH CH2 CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH CH2 OH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH CH2 H2O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH CH2 O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH CH2 CH2 0.12 3.7 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH CH2 COOH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH COOH CO 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH COOH OH 0.6 0.0 1.8 10.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH COOH H2O 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH COOH O 1.0 0.0 1.8 10 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
OH COOH CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
OH COOH COOH 0.6 2.2 1.8 10.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CO CO 0.025 4.1 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CO OH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CO H2O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CO O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CO CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CO COOH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O OH CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O OH OH 0.8 2.6 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O OH H2O 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O OH O 0.4 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O OH CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O OH COOH 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O H2O CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O H2O OH 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O H2O H2O 6.189 2.3925 1.8 23.15 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O H2O O 0.34 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O H2O CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O H2O COOH 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O O CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O O OH 0.4 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O O H2O 0.34 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O O O 0.34 3.1 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O O CH2 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O O COOH 0.4 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CH2 CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CH2 OH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CH2 H2O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CH2 O 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CH2 CH2 0.1222 4.29 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O CH2 COOH 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O COOH CO 0.0 0.0 1.8 0.0 1.2 0.0 7.049556277 0.6022245583 4.0 0.0 0.0
H2O COOH OH 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
H2O COOH H2O 0.8 0.0 1.8 8.0 1.2 -0.333333333333 7.049556277 0.6022245583 4.0 0.0 0.0
